,year,pol,sentences,ocr,loss_hmd_distilbert,loss_bnert-time-st-y,loss_bnert-time-y,loss_bnert-time-y_masked_25,loss_bnert-time-y_masked_75
2398,1820,lib,"none of thefamily injured, with the exception of the martand woman above-mentioned. this mistortunsis universally lamented in that part of the collo•try, as mr. beecher is generally respected andesteemed by all that neighbourhood.--(cork .4cl•verliser, june s.)a tew days since g. howard, master of thesloop thetis, of knottingly, was thrown over-boird by the boom, and klrowned, on entering'he mouth of the 1.1.30)et, whit a cargo of bouts",0.8016,17.191046971275117,16.071011426158787,15.830294203523867,15.277779029356116,15.370198282245903
2399,1847,lib,"in chesham-place.the astronomer royal and mr. airy had an inter-view with the right hon. e. strutt on tuesday, at theoffice of the commissioners of railways in great george-street.the chevalier bunsen, prime minister, had an inter-view with viscount palmerston yesterday, at theforeign-office.colonel brereton, c. 8., has arrived in town fromcanton, and had yesterday an interview with earl greyat the colonial-office.",0.9289,2.4678479089936305,2.3188007826573065,2.305910945324895,2.3611890121230044,2.357779428227817
2400,1832,lib,"is, thatthe policy of every french government to bepopular, must under present circumstances be, athome republican, abroad aggressive. whetherlouis-philippe feels the inclination to adopteither of these courses, or to stand the risk ofrejecting them, a short time will disclose. butwhere he has just placed himself,—viz. at thehead of a despotic power, outraging all thatfrance esteems and cling: to,—it is impossiblefor him to remain another fortnight. with thedomestic policy of france no foreign power hasthe right, and england at least has not the shadowof disposition, to meddle. but grievous and de-plorable will be the calamity for france, forengland, for europe, and",0.9682,11.010939770830937,11.343337763973706,11.1340470464145,11.28480517091254,11.140111720954962
2401,1842,lib,"the franchise, notonly without any evidence, but in direct oppositionito the opinion of the governor-general. he wasglad to hear the assurance of the noble lord that thebill was intended to be merely a temporary measureto meet a temporary state of things. he thoughtthat was a very important announcement; it tendedgreatly to alter the character of the bill. with thisannouncement as to the beneficial nature of themeasure, he would not feel justified in opposing it ;at the same time, it must be distinctly understoodthat the whole responsibility rested upon the govern-ment which introduced the bill. ire could not butregret that no",0.9635,3.634843610337759,3.5156810508202203,3.5394368523978526,3.4966385294180595,3.5013857116484624
2402,1859,neutr,"a tolerably correct proof ofits superiority.thomas bradford, patentee,offiue--cathedral steps, manctibster;new works—queen-street, salford.description and price free by post.e, howard and co.,68, renshaw-street.office and ship cabin furnishers,a large stock oftables, desks, chairs, &c., made of dry well-seasoned timber,always on hand.an inspection is invited.vaiucose veins, weak legs, knees, andankles.caleb walker's elastic stockings.knee and ankle bandages,are the only articles that will retain their elasticity. heator cold will not affect them ; reqi.nre no. lacing, and may bedrawn on immediately, as an ordinary stocking. wholesale,retail, and for export.caleb walker,manufacturer,india-rubber depot,42, south castle-street.can be forwarded by post, and directions for measurenicatsent on application.knife cleaners, the best",0.7743,18.514793138446954,18.88610102788529,18.542955510816633,18.076673060608176,18.1661890247096
2403,1810,lib,"rrmber r6a-gijirtw theatre, royal, cevent-cardeii.o.:morrovievening, oct. 24, 18 1 0, willbe acteil.th.t- comic opt .ainkle and yarico.sir•k hristoplier. ivlr. ulk ray ;campley, mr. tay r ;ink 'e, mr. bella y ;trudge, mr. fa wc tt ;narciss 1. 111,s ito) i. 1' n.;ya ico. mrs dickons _wowski,- mrs. lis t on.to which will be added, the ballet pantomime of.oscar and al a lvina ;0-se • or, he hall of i'in .a l.ar (the nest:extant of fnuai), mr. no logn a, jun.carrol kale i usii 'cniataiii), mr. far 1.1.: ;widivii,d ...aughter to tosear,, mrs.. n t)ttiklewactes for the boxes to be taken",0.5586,152.4088184512934,143.7051202421649,146.70200029213197,152.84636253280027,150.16869284585704
2404,1863,lib,"of an hotel, and the pro-spects of the entererise, as a commercial speculation, may be.inferred from the very- high premium at which their sharesare quoted in the calcutta market, see ""times"" july 17, the""englishman's weekly mail"" of june 8,1863, and ""allen'sindian mail,"" viz., £25 paid, present value, ..£424 ex div.,'equal to 70 per cent. premium, and the payment of a dividendof 10 per cent. for the ball-year ending 30th april last, equalito 20 per cent. per emnum. bombay offers a wide field forthe establishment of an hotel of a first class character. theearly completion of vast lines of railway converging",0.8752,12.189995773460286,12.049250588799257,12.077128502328025,11.862136000509038,11.87392394167754
2405,1864,lib,"not, constitutionally, interfere with 03e,decision come to by sir,g. grey. heoouldtherefore hold oulno hope of commutation of the sentence. mr. murphy thenleft the castle. in the meantinie a meeting had been convenedby the committee at the lambeth baths to hear the result'the doors were opened at six o'clock, and in a few minutethe building was densely filled by about 3,000 people, f,tl""long before seven o'clock, the appointed time of emu:pole'ing, the thoroughfares of the new-cut, the marsh, and th°westminster-bridge-road were rendered impassable by theimmense crowds which had assembled,the rev. robert spears took the chair at seven o'clock'and announced that mr.",0.9229,15.0757402138985,13.247702719168553,12.930941470447165,12.251479505136752,12.301527293971846
2406,1866,lib,"general omnibus company,nrtional discount t ompany, totditto, issued at 5 prem.. of which 31 is to pay, 3}north british and mercantile insurance, 16} focean .marine insurancc), 21overend, gurney, and co., lim., 17} 14 dpeninsula and oriental steam,ditto, new,:47scottish australian investment, jim.. 121hames and mersev marine. insurance, mtn., 7an incident of the late derby—the pigeonv. the telegraph.--a licensed victualler, neartho monument, visited the derby, and took with him 'apigeon to send home the names of the first three horses inthe race. as soon as the numbers of the winning horseswere hoisted he tied a slip of paper round the pigeon's neck",0.7716,17.72240273863584,16.35381186706708,16.352536926570384,15.732940204237357,15.691328940766313
2407,1833,lib,"such offencesthe challenge to any juror for want of freehold or legalqualification in the county wh: re the same shall be triedby virtue of this act, and all other due challenges tojurors shall be allowed ; any thing in this present actcontained to the contrary notwithstanding.provided always, and be it further enacted, that thisact shall be and continue in force until the first day ofaugust, one thousand eight hundred and thirty-four.and provided also, and be it further enacted, that thisact may be amended, altered, or repealed by any act oracts to be passed during the present session of pathan:lenpolice intelligence.mansion-house.on",0.9358,10.504440342746266,9.973663582076327,9.754044953128162,8.889840477271811,9.017584910225269
2408,1831,lib,"the public enthusiasm for retem.the country is everywhere rising in support ofthe reform bill. in another colutriu our reader,will find collected together evidence of tie progresswhich has already been uhde in this matter. wed-nesday the inhabitants of westminster will meet ;and for some time there witl be nothing but meet-lugs throughout the country. we suspect the anti-reformers will have more evidence that the deter-mination of the people, with regard to reform, is notto be shaken, than may be agreeable to theta. oneof the circumstances most satisfactory to u-, is thecool and resolute manner in which the people stateto themselvt-s the",0.8951,25.141814234149553,23.625757623382047,23.806555302882426,22.011811570157086,22.129143635387276
2409,1844,con,"court in-trigues and court life of one of the most distinguishedreigns in british history, which the pen of the novelisthas hitherto scarcely visited at all. the literary annals ofthat age of illustrious writers—the memoirs of the orna-meats and, alas ! the disgrace of that reign—of addison,steele, st. john, prior, and the rest—have been againand again recorded ; the characters of its statesmen—ofoxford and bolingbroke, marlborotieh and godolphin,with the ambitious favourite and tyrant of royalty, his'duchess, are upon the page of history. but the characterand habits of the sovereign herself, and her amiable-- although trifling—consort, prince george of denmark-,are little knovan.",0.9252,12.218243019775722,10.453236765503126,9.759786088441796,10.769692354025192,10.690326078188686
2410,1856,neutr,"england to the rhine—bernese girl—misi f. manbymr. corney fitz—naples—the molo—the zingtra—greece andsappho—athens—smyrna—constantinople—mr. theophilus jones—turkish story. landon to ostend—the rhine. song,' be:nesemriden—"" no, no; i will not breathe his name."" mayance tobasle, semi-impersona ion—mi=s frank manby, one of the"" strong-minded brigade."" basle, berne, interlachen, and thelake of thurn. semi-impersonation—mr. corney hr,z an emerald-• ann throne,. and what becameof him.greece.- the lonian sea—comparison of italian steamers—the fock ofsanta maura—the old leucades, from which sappho (the imps:.sioned poetess of lesbos) threw herself—the dream. solo, piano-forte—ancient greek march. impersonation: uramatic recitationsappho. grand recitative and air —"" blossoms of pieria, fade!""blissilonghi, athens, &c.turkey. _ .monday",0.887,44.86367488341249,44.73122554844817,43.933093541005036,43.516625176929566,43.24918988732496
2411,1822,con,"kitchen ranges, &c—the nobility,. gentry, and the public, are respectfully solicited to inspectjos. ch a'l' fat and co.'s royal patent steam kitchen ranges,which, in addition to cooking, will heat a hall or staircase,boil water in washing tubs, and dry clothes in a laundry, dtc.at a distance of sixty feet. the patent consists of a simple up-right flue in the boiler, over which the oven is placed, by thatmeans it cleans itself, and heats the oven and boiler much quickerthan any plan yet °flitted to the public. completely doing awaywith the horizontal flues which give so much trouble, particularlyin the country",0.8677,7.6133164758524705,7.626673206248602,7.823805760704365,7.6362618838149645,7.6082448045806155
