,year,nlp,sentences,ocr,diff_random,diff_majority,bnert-time-st-y,bnert-time-y,bnert-time-y_masked_25,bnert-time-y_masked_75,diff-bnert-time-st-y,diff-bnert-time-y,diff-bnert-time-y_masked_25,diff-bnert-time-y_masked_75
901,1859,2194,"to seethat despatch, which i hold in my hand at this moment, itis at his service, and that of any noble lord opposite ; or ifit should be thought likely to prove of public service, i willhave it printed and added to the papers before parliament.i will now enter upon the case of the charles et georges,to which the noble lord has called attention. in the firstplace i must remark that if the government is to be judgedjustly, they must be judged according to the knowledgewhich they had at the time, and not by the facts whichhave become subsequently known",0.9545,2,23,[1844],1841,1830,1844,15,18,29,15
902,1823,2194,"death, of all those who had been merely depressed' at the king's-flightnot a single' outrage or insult, took,plitee. the uthabitents —and mil was the indignation that followed, that the next dayemulously armed and came forwardii::' preeerve ortlee and the people tore down the proclamation, and did not leave onetranquillity. their arrangements were trade in &vonr of poritt.d, up in the streets.pintee and security, anti also the constitutional liberty. one of on the ist of june (sunday) tither were tramped, exceptthe most important services the commercial volunteers per that discontent every 1110111c1it increased, and the conduct of thelion. durin' the sitting",0.7734,19,14,[1815],1819,1821,1821,8,4,2,2
903,1846,2088,"the boundary wall, on theside next the works. it looked very well, and had noappearance of ill health. in the more recent plantationsthe trees have been put down when too far advanced ingrowth. the young plantations are very foul. thereseemed never to have been a tool used among them. thegame on the estate seemed to be well preserved. thescotch firs are usually doing well. on the average ofthe last few years would think they had grown on theaverage a foot each, and in some cases two feet.cross-examined.—did not see much injury done bygame. the crop of clover seemed a second",0.9669,5,3,[1846],1846,1846,1846,0,0,0,0
904,1856,2642,"a lee visit to the paris eeh hi.don. of them weld prima warteetes tooa lour. a greeteramber then ma granted to any ether pretended school.oee of the pupils also t ok mother epee al prim, • moseyprise for applied dealer,. the mite of the firmer masterof the echoed, mr. colliseos, having mused the departmentto violet him with a astenhip in its austral school lalondon, the council has f mad • seeeriaor in m. c.thompson, • gentleman highly remaremoded by bepartsoot j. wilma patten, beg , m.p., is the maddest ofthe council for 1866. the vice-iseidents we the itv.w.quokott, 111.6. ,",0.7169,31,7,[1865],1865,1865,1865,9,9,9,9
905,1867,2642,"could be seen as to what was going on.the parish were by no means satisfied that the house hadbeen given up, ea such persons were in the habit of playingfast and loose as oecasion required.james bouffler said the keys of the boos had beengiven up some days ago to the landlady, but she was notpresent on being called.mr. metcalfe said the parish knew nothing about her, nordid they know that the keys bad been given up.the judge said he thought it would be better to followthe same course as in the previous came, and defer passingsentence until tuesday next. in",0.831,47,5,[1864],1863,1863,1863,3,4,4,4
906,1858,2194,"and we look for furtherdecline before another month has passed. the smallsettlements of tea both here and at foochow arebeginning to affect the export, which now shows a defi-ciency of 3,461,413 lb. as compared with that to thesame period of last year.sill—the advices from europe continue adverse—the latest dates convey the impression that the marketwas unduly depressed by random statements of an ex-cessive import from china—such is not the case ; theexport already shows the large deficiency of 10,000 bales,and the arrival of silk from the interior exhibits still moreunfavourably, being 48,000 against 61,000 at same periodlast season. there seems",0.9483,46,2,[1844],1842,1842,1860,14,16,16,2
907,1853,2194,"be required, but that he did notput that vessel at the free disposal of admiralpellew, the government, the police, or the agents of thearratoon apcar ; nor did lie take the sir charles forbesalongside the flag-ship ; although he was prepared toplace the vessel at the free disposal of the authorities orthe community, or to charter her to any firm or privateindividual, had a requis!tion been made for her services.'in the afternoon, mr. walker received a verbal messagefrom the admiral, through one of the officers of hermajesty's ship 'winchester, and as, from the nature ofthis message, it was evident that",0.9113,27,0,[1844],1844,1844,1847,9,9,9,6
908,1835,2088,"hon. member did mean to do so,and fairly to take the opinion of the house upon it, he ought torefrain from any observations in deterioration of the measureon the presentation of a petition, an occasion upon which it wasimpossible the opinion of the house could be fairly taken onsuch a subject. he must say it was not unite decorous so totreat an important question, but he should not have troubledthe house with any observation, except to guard against the pos-sibility of his silence and that of the government being con-strued into an acquiescence in the charge which had been madeagainst",0.9677,5,0,[1846],1846,1846,1846,11,11,11,11
909,1845,2194,"enabledthe directors, at the last annual investigation, to declare a thirdbonus, varying from 30 to 75iper cent. on the premiums paid oneach policy effected on the profit scale.examples.• - i 1 .'' . -4:;,d birb. f 5 ' i '4 boum bc;rms in gz.3...z nita. r.6. g premium. ' 2.t. 0 . i g added. cash. 681 10-0p. ! , v g 5gt, ~ • 4,a.... - 11337'4191 13 5 487 13 5 413 17 1 £395 ii 1g 1 x a 3. d.,18381 165 .13.0 74 13 10 11 8 6 .346 :2360 10001 74 4_ ""gni 138' 13",0.8589,15,40,[1844],1844,1841,1841,1,1,4,4
910,1853,2194,"--:).,:,rios7--""eexdisffit'cfriultiof those. differences having arisen_ extend inprainititt:: . .; ...,of reciprocal advantage and the greater extensions - 051114 a`.mercial intercourse between the two count ' 'oa. ' ? '',',' ~ iplause.) and lam satisfied of this, thatno representative more fitting to maintain th,and keep up that friendly communication wh-cessor, than one who will unite with the frank, liberal,and cordial spirit which actuated him—a firm devotionto the liberties of his country, at the same time that herespects the rights-and claims of those who, on the partof this country, can put forward matters to him ; and iam sure we can have",0.9084,27,22,[1844],1841,1841,1841,9,12,12,12
911,1845,2194,• • • • • ......... • • • • • • • • • •profession or occupation .... • ..... • • • • • •reference.... • • • • • • • • • • •,0.7431,5,1,[1845],1848,1848,1848,0,3,3,3
912,1857,2194,"women, and 16 children—only mustering3 guns and a worthless pistol among us. we travelled 5days and a half making about 125 miles in the time whenwe met a train of 7 waggons with goods for salt lake.the drivers told us that the chegenne indians, a verysavage tribe, were on the road killing all the whites theycould find travelling in small companies or other wise de-fenceless, andcommitting all kinds of depredations ; thatthey had killed a. w. babitt, the united states secretaryfur utah', on his way from washington home, as a'so twomen who were travelling with him—viz. thos. suther-land, once a",0.9436,47,31,[1862],1868,1868,1858,5,11,11,1
913,1866,2642,"07:10 each marion, olumbines. the smallest drummer in the world, the 2oth _.infant lakin; okins: an irish jig, by misther paddy's son ; the devil's(being the shares now offered for subscription.) inst., which states that signor ponca° haschepeae' "" maintea' the °tetelaine ' a new tree"" of l'ee""dt had several conferences with cardinal antonelli,and 10,000 li deferred shares, of £lo each. dancers. 16 in number. the whole produced underthe directiondirivivips. of mr. edward stirling. bat that the court of rome appears but little &s--ine right hoe. viscount bury, itutlsnd-gate. _ prices : private boxes, 1,2, 3,4, and 5 guineas: stalls,",0.6425,21,37,[1851],1860,1860,1856,15,6,6,10
914,1849,2194,"bavaria.in the chamber of deputies of bavaria, on the23d, the minister van der piortden, in reply to theprince de wallerstein, stated that the time had notyet come to enter into explanations with respect tothe new convention between austria and prussia;but he stated that the situation created by that con-vention was only provisional, and that the govern-nient could nut take on itself to give a definitiveconstitution to germany without the co-operation ofthe legislature.denmark.the emancipation of brussels states,hanover, that the king of hanover proposes tomarry his niece, the princess mary of cambridge, toprince frederick of hesse, heir to the crown ofdenmark. the",0.9628,4,9,[1849],1848,1848,1848,0,1,1,1
915,1863,2642,"everybody presentrushed to the scene of the disaster, some to helpand some to gratify their curiosity. for •few minutes it was supposed that several lives musthave been lost, and intense excitement prevailed.within the enclosure the esene was truly awful. menstood appalled at the frantic cries proceeding from theladies, who were seen jammed between or buried beneaththe timbers. as soon as possible they were extricated,and a search commenced for those who were beneath.there were several surgeons on the spot, fortunately, whowere ready to tender assistance to the maimed, of whom,we regret to say, there were several ; hilt, happily, nofatal result",0.8553,3,24,[1859],1865,1864,1865,4,2,1,2
916,1822,2194,"foot, then with the armyunder the command of the lace general sir william howe, innorth america.—he served in the campaigns of 1776, 1777,and 1778, and was present at many of the principal actions,particularly at brooklyn and white plains. on the 11th jan-uary, 1777, he received an ensigncy, and on the 15th august,1778, a lieutenancy, in the 45th foot.—ln november, 1778, hereturned with the 45th regiment to england, exchanged onthe 21st feb. 1783, into the 52d foot, accompanied that regi-ment to india, and on the bth of nov. 1788, he was appointedto a company in the 75th foot.—he served in india",0.7799,40,4,[1808],1802,1808,1808,14,20,14,14
917,1840,2088,"asenlyl. of the-etihave ofhaeuacrhdextremeit statedbtehnaitglafor the last forty years, aity has not been experiencedin this country. whether thisseed-timepretend to say ; but it is quite certain,ethe case or not we do notut all events, that onemore propitious for the labours of the farmer could not bewished for. the last few days havejuly,as full of warmthas though we were. in the month ofalready bursting into beauty, and becoming richthe. country isin the leafytreasures of summer. the great proportillagricul-tural operations are well advanced to completion,t 9t theand a fewdays more fine weather will finish much oftef farm work inthis district, so far",0.9383,1,17,[1846],1846,1846,1852,6,6,6,12
918,1847,2194,"thoisthe pardon which would not be accorded toher prayers and entreaties, and her father is tobe placed in a boat and committed to themercy of the waves. she however learns fromthe prince, who *has fallen deeply in love with her,that poison is to be administered before he is set atliberty, and, as the guards are sworn not to restore himto freedom until the cup is drained, erotion, as theonly means of saving him, drinks it, and dies in theboat in which she had embarked with him, in hispresence and that of alcinous, who, unable to bearher absence, had plunged into",0.9679,5,36,[1820],1821,1821,1847,27,26,26,0
